#              ************************************
#              *****    GLOBAL ATTRIBUTES    ******
#              ************************************
#
#     PROJECT                         STP>Solar-Terrestrial Physics
#     SOURCE_NAME                     SOLO>Solar Orbiter
#     DISCIPLINE                      Solar Physics>Heliospheric Physics
#     DATA_TYPE                       L2>Level 2 Calibrated Data
#     DESCRIPTOR                      SWA-PAS>Solar Wind Analyser / Proton-Alpha Sensor
#     DATA_VERSION                    02
#     PI_NAME                         C.J. Owen
#     PI_AFFILIATION                  MSSL-UCL, University College London, UK
#     TEXT                            Moments computed from the Proton part of ion distribution function measured                           
#                                      by PAS                                                                                                
#     INSTRUMENT_TYPE                 Plasma and Solar Wind
#     MISSION_GROUP                   Solar Orbiter
#     LOGICAL_SOURCE                  solo_L2_swa-pas-grnd-mom
#     LOGICAL_FILE_ID                 solo_L2_swa-pas-grnd-mom_20200707_V02
#     LOGICAL_SOURCE_DESCRIPTION      Solar Orbiter Level 2 Ground Calculated Moments Data from Solar Wind Analyser                         
#                                      (SWA) Proton-Alpha Sensor (PAS)                                                                       
#     RULES_OF_USE                    Consult with MSSL-UCL before using
#     GENERATED_BY                    IRAP - Toulouse
#     GENERATION_DATE                 2024-04-21T20:46:24
#     MODS                            2020/10/26 - A. Fedorov, A. Barthe - Initial version
#     SOFTWARE_VERSION                pas_process_9_1 - 2021/12/02
#     CALIBRATION_VERSION             solo_CAL_catalog_20211108_V83.txt
#     PARENTS                         solo_L1_swa-pas-3d_20240323_V01.cdf
#                                     solo_ANC_soc-flown-mk_V111_20240417_002.tm
#     CDAWEB_PARENTS                  solo_l2_swa-pas-grnd-mom_00000000_v01
#                                     solo_l2_swa-pas-grnd-mom_20240323_v02, solo_l2_swa-pas-grnd-mom_20240324_v02
#     CDFMAJOR                        COL_MAJOR
#
#              ************************************
#              ****  RECORD VARYING VARIABLES  ****
#              ************************************
#
#  1. Epoch encoded as Terrestrial Time on rotating Earth geoid, ns since J2000
#  2. Velocity in RTN frame
#
EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,VR_RTN_km/s,VT_RTN_km/s,VN_RTN_km/s
2024-03-23T12:45:40.271129000Z,513.891,26.5787,17.2457
2024-03-23T12:45:42.271133000Z,515.646,17.1826,37.1876
2024-03-23T12:45:44.271137000Z,517.676,25.6322,21.9018
2024-03-23T12:45:46.271140000Z,511.835,27.4476,15.0468
2024-03-23T12:45:48.271144000Z,483.447,25.2648,-5.97078
2024-03-23T12:45:50.271148000Z,498.417,29.2137,-8.01699
2024-03-23T12:45:52.271151000Z,503.496,27.4161,8.13467
2024-03-23T12:45:54.271155000Z,483.743,18.4819,14.4948
2024-03-23T12:45:56.271159000Z,496.502,23.0196,16.2560
2024-03-23T12:45:58.271162000Z,479.977,21.2637,-0.0519992
2024-03-23T12:46:00.271166000Z,491.742,20.4754,17.9492
2024-03-23T12:46:02.271170000Z,488.715,18.7905,16.9313
2024-03-23T12:46:04.271174000Z,494.393,23.1182,16.9213
2024-03-23T12:46:06.271177000Z,496.531,24.8562,14.2217
2024-03-23T12:46:08.271181000Z,495.989,22.0318,18.0166
2024-03-23T12:46:10.271185000Z,504.736,25.4355,18.0208
2024-03-23T12:46:12.271188000Z,491.940,23.3017,6.50028
2024-03-23T12:46:14.271192000Z,494.254,25.0624,6.03122
2024-03-23T12:46:16.271196000Z,507.184,28.8273,7.22170
2024-03-23T12:46:18.271199000Z,505.918,29.2007,5.61208
2024-03-23T12:46:20.271203000Z,501.090,28.3841,2.74846
2024-03-23T12:46:22.271207000Z,500.970,24.9033,15.0611
2024-03-23T12:46:24.271211000Z,505.096,29.7006,-13.1413
2024-03-23T12:46:26.271214000Z,505.207,27.1703,11.8033
2024-03-23T12:46:28.271218000Z,496.757,26.2269,3.88632
2024-03-23T12:46:30.271222000Z,503.610,28.6818,-13.0029
2024-03-23T12:46:32.271225000Z,490.056,21.1047,15.0500
2024-03-23T12:46:34.271229000Z,490.955,22.1874,5.33591
2024-03-23T12:46:36.271233000Z,490.672,23.5363,4.38549
2024-03-23T12:46:38.271236000Z,490.078,22.3079,8.78479
2024-03-23T12:46:40.271240000Z,506.157,18.9674,30.6684
2024-03-23T12:46:42.271244000Z,499.858,26.3928,3.58687
2024-03-23T12:46:44.271247000Z,498.106,12.8414,39.0997
2024-03-23T12:46:46.271251000Z,507.646,10.7842,42.4268
2024-03-23T12:46:48.271255000Z,490.593,13.1146,31.8946
2024-03-23T12:46:50.271259000Z,494.197,14.0645,33.6205
2024-03-23T12:46:52.271262000Z,500.445,9.25236,42.2687
2024-03-23T12:46:54.271266000Z,483.092,15.6182,20.4560
2024-03-23T12:46:56.271270000Z,486.577,19.1453,15.7414
2024-03-23T12:46:58.271273000Z,490.006,19.6012,19.4950
2024-03-23T12:47:04.271284000Z,497.063,23.8610,10.3918
2024-03-23T12:47:08.271292000Z,487.967,22.3197,6.85992
2024-03-23T12:47:10.271296000Z,488.342,22.4353,4.58813
2024-03-23T12:47:12.271299000Z,486.923,22.0933,2.40942
2024-03-23T12:47:14.271303000Z,485.279,20.2482,3.38627
2024-03-23T12:47:16.271307000Z,484.449,16.9319,16.6265
2024-03-23T12:47:18.271310000Z,486.964,19.8910,14.1494
2024-03-23T12:47:20.271314000Z,485.104,18.4978,16.6870
2024-03-23T12:47:22.271318000Z,492.131,20.2680,18.9580
2024-03-23T12:47:24.271321000Z,486.162,20.1542,12.5884
2024-03-23T12:47:26.271325000Z,490.537,16.5424,21.4509
2024-03-23T12:47:28.271329000Z,492.043,19.9975,14.9283
2024-03-23T12:47:30.271332000Z,495.237,18.6100,23.7898
2024-03-23T12:47:32.271336000Z,480.791,9.16727,30.3218
2024-03-23T12:47:34.271340000Z,474.408,9.66921,22.0672
2024-03-23T12:47:36.271344000Z,481.741,16.9179,16.3475
2024-03-23T12:47:38.271347000Z,489.152,16.9339,22.9022
2024-03-23T12:47:40.271351000Z,477.951,12.5641,18.0201
2024-03-23T12:47:42.271355000Z,475.484,-3.38271,42.0061
2024-03-23T12:47:44.271358000Z,470.216,2.00272,28.8166
2024-03-23T12:47:46.271362000Z,469.711,2.32742,27.1831
2024-03-23T12:47:48.271366000Z,464.615,-16.6166,44.1252
2024-03-23T12:47:50.271369000Z,467.331,-9.24785,36.5270
2024-03-23T12:47:52.271373000Z,495.845,26.4766,-19.5523
2024-03-23T12:47:54.271377000Z,482.902,20.3240,10.1229
2024-03-23T12:47:56.271381000Z,493.892,25.6942,3.59162
2024-03-23T12:47:58.271384000Z,488.891,24.2267,1.60130
2024-03-23T12:48:00.271388000Z,510.052,31.1328,-15.9929
2024-03-23T12:48:02.271392000Z,495.807,28.0201,-9.64440
2024-03-23T12:48:04.271395000Z,497.899,25.1076,2.86848
2024-03-23T12:48:06.271399000Z,500.127,27.9813,-10.2599
2024-03-23T12:48:08.271403000Z,490.194,23.1003,11.2923
2024-03-23T12:48:10.271406000Z,499.546,28.1944,-8.49899
2024-03-23T12:48:12.271410000Z,508.769,30.8980,-15.3169
2024-03-23T12:48:14.271414000Z,509.146,29.8944,-26.0116
2024-03-23T12:48:16.271417000Z,497.639,28.4895,-23.2345
2024-03-23T12:48:18.271421000Z,506.122,29.5355,-19.6961
2024-03-23T12:48:20.271425000Z,489.378,25.6417,-15.8881
2024-03-23T12:48:22.271429000Z,488.150,25.5468,-16.2799
2024-03-23T12:48:24.271432000Z,497.807,26.1936,2.24033
2024-03-23T12:48:26.271436000Z,491.668,-0.252386,48.4914
2024-03-23T12:48:28.271440000Z,485.704,8.57121,36.4609
2024-03-23T12:48:30.271443000Z,473.956,13.4372,-2.82446
2024-03-23T12:48:32.271447000Z,510.453,28.9933,-33.7480
2024-03-23T12:48:34.271451000Z,495.767,25.8271,-21.3270
2024-03-23T12:48:36.271454000Z,492.290,24.8313,-18.8214
2024-03-23T12:48:38.271458000Z,500.864,28.5854,-18.8189
2024-03-23T12:48:44.271469000Z,508.458,26.9886,-39.4720
2024-03-23T12:48:48.271477000Z,491.787,24.9528,-5.77076
2024-03-23T12:48:50.271480000Z,495.277,24.2890,8.76293
2024-03-23T12:48:52.271484000Z,490.222,20.9842,15.0133
2024-03-23T12:48:54.271488000Z,492.034,20.4414,17.6881
2024-03-23T12:48:56.271491000Z,487.403,15.0021,24.4141
2024-03-23T12:48:58.271495000Z,492.405,16.1264,28.0435
2024-03-23T12:49:00.271499000Z,490.907,18.8865,17.7087
2024-03-23T12:49:02.271502000Z,486.480,17.7894,17.9229
2024-03-23T12:49:04.271506000Z,497.795,14.3105,33.2278
2024-03-23T12:49:06.271510000Z,499.898,20.5876,25.2600
2024-03-23T12:49:08.271514000Z,478.457,16.0733,11.5250
2024-03-23T12:49:10.271517000Z,476.803,18.6873,1.15480
2024-03-23T12:49:12.271521000Z,493.283,24.4302,3.35940
2024-03-23T12:49:14.271525000Z,482.925,13.0870,25.5397
2024-03-23T12:49:16.271528000Z,489.049,18.4648,20.9798
2024-03-23T12:49:18.271532000Z,491.586,17.2550,26.8901
2024-03-23T12:49:20.271536000Z,486.072,15.7228,22.2066
2024-03-23T12:49:22.271539000Z,488.921,14.5760,27.0479
2024-03-23T12:49:24.271543000Z,509.790,1.90975,51.8869
2024-03-23T12:49:26.271547000Z,500.437,11.0666,40.7028
2024-03-23T12:49:28.271551000Z,491.594,15.5434,30.2880
2024-03-23T12:49:30.271554000Z,489.168,14.0865,31.0784
2024-03-23T12:49:32.271558000Z,485.869,12.2174,28.9069
2024-03-23T12:49:34.271562000Z,486.498,13.8998,24.6562
2024-03-23T12:49:36.271565000Z,487.039,17.4353,18.8393
2024-03-23T12:49:38.271569000Z,481.416,15.2874,16.1625
2024-03-23T12:49:40.271573000Z,483.632,15.3000,21.0713
2024-03-23T12:49:42.271576000Z,486.751,13.7563,26.8516
2024-03-23T12:49:44.271580000Z,479.707,11.5930,23.7255
2024-03-23T12:49:46.271584000Z,488.902,15.2650,26.0965
2024-03-23T12:49:48.271587000Z,491.808,14.9996,29.9279
2024-03-23T12:49:50.271591000Z,480.910,11.0224,26.1990
2024-03-23T12:49:52.271595000Z,487.852,17.6714,20.7781
2024-03-23T12:49:54.271599000Z,481.154,19.1628,11.5447
2024-03-23T12:49:56.271602000Z,486.043,20.7999,16.2562
2024-03-23T12:49:58.271606000Z,492.282,23.6179,13.2462
2024-03-23T12:50:00.271610000Z,489.790,25.4557,3.82472
2024-03-23T12:50:02.271613000Z,495.716,29.5755,-5.06244
2024-03-23T12:50:04.271617000Z,478.957,8.08458,33.0311
2024-03-23T12:50:06.271621000Z,480.914,12.5968,29.8518
2024-03-23T12:50:08.271624000Z,483.591,10.8964,33.9300
2024-03-23T12:50:10.271628000Z,481.634,14.1439,29.3585
2024-03-23T12:50:12.271632000Z,483.025,14.5307,28.4670
2024-03-23T12:50:14.271636000Z,479.270,12.2194,28.5705
2024-03-23T12:50:16.271639000Z,481.918,17.5707,21.5382
2024-03-23T12:50:18.271643000Z,485.798,20.4501,19.0259
2024-03-23T12:50:24.271654000Z,487.162,19.5870,-35.4529
2024-03-23T12:50:28.271661000Z,486.711,23.1289,-33.4130
2024-03-23T12:50:30.271665000Z,489.518,13.7695,-50.5405
2024-03-23T12:50:32.271669000Z,501.236,26.3295,-20.0697
2024-03-23T12:50:34.271672000Z,500.707,24.4940,-24.5256
2024-03-23T12:50:36.271676000Z,494.609,24.1140,-26.3408
2024-03-23T12:50:38.271680000Z,493.291,24.2684,-25.8644
2024-03-23T12:50:40.271684000Z,500.934,27.2171,-15.4137
2024-03-23T12:50:42.271687000Z,501.239,27.8388,-16.4888
2024-03-23T12:50:44.271691000Z,496.598,27.6547,-24.5714
2024-03-23T12:50:46.271695000Z,486.231,23.7085,-26.7817
2024-03-23T12:50:48.271698000Z,490.378,24.4978,-18.8644
2024-03-23T12:50:50.271702000Z,485.391,23.2047,-21.1151
2024-03-23T12:50:52.271706000Z,490.532,24.8940,-15.1705
2024-03-23T12:50:54.271709000Z,494.041,25.6519,-9.52184
2024-03-23T12:50:56.271713000Z,495.067,28.7799,0.323415
2024-03-23T12:50:58.271717000Z,490.277,26.8261,-0.621766
2024-03-23T12:51:00.271721000Z,507.083,33.1803,-24.8136
2024-03-23T12:51:02.271724000Z,526.023,30.3819,-43.9837
2024-03-23T12:51:04.271728000Z,520.578,31.6807,-42.2564
2024-03-23T12:51:06.271732000Z,517.979,33.5912,-37.1960
2024-03-23T12:51:08.271735000Z,509.629,33.5583,-25.8805
2024-03-23T12:51:10.271739000Z,517.441,36.9043,-19.9576
2024-03-23T12:51:12.271743000Z,501.499,32.1601,-9.56976
2024-03-23T12:51:14.271746000Z,503.857,35.8401,-16.0787
2024-03-23T12:51:16.271750000Z,513.355,34.5665,-33.6718
2024-03-23T12:51:18.271754000Z,529.351,37.3471,-21.7158
2024-03-23T12:51:20.271757000Z,519.130,36.8476,-23.9548
2024-03-23T12:51:22.271761000Z,515.324,37.7171,-18.6686
2024-03-23T12:51:24.271765000Z,513.775,35.7519,-21.4937
2024-03-23T12:51:26.271769000Z,508.656,35.3934,-14.6521
2024-03-23T12:51:28.271772000Z,519.163,34.7606,-28.7439
2024-03-23T12:51:30.271776000Z,508.332,36.1178,-22.9498
2024-03-23T12:51:32.271780000Z,495.569,33.8844,5.19311
2024-03-23T12:51:34.271783000Z,496.170,34.2912,-5.84714
2024-03-23T12:51:36.271787000Z,491.272,31.9401,-11.6846
2024-03-23T12:51:38.271791000Z,500.267,35.0679,-14.6503
2024-03-23T12:51:40.271794000Z,501.116,35.3362,-12.5719
2024-03-23T12:51:42.271798000Z,505.928,34.5299,-22.3508
2024-03-23T12:51:44.271802000Z,498.592,28.8778,-30.2057
2024-03-23T12:51:46.271806000Z,496.260,30.5231,-20.7800
2024-03-23T12:51:48.271809000Z,485.718,23.9250,-27.0438
2024-03-23T12:51:50.271813000Z,492.478,24.3940,-23.6528
2024-03-23T12:51:52.271817000Z,516.297,25.6074,-43.0702
2024-03-23T12:51:54.271820000Z,529.015,4.51884,-63.9220
2024-03-23T12:51:56.271824000Z,528.060,17.4062,-52.3328
2024-03-23T12:51:58.271828000Z,540.184,10.2384,-61.0903
2024-03-23T12:52:04.271839000Z,533.385,18.0190,-51.1092
2024-03-23T12:52:08.271846000Z,543.206,-0.0289318,-64.8403
2024-03-23T12:52:10.271850000Z,545.931,10.4139,-61.4472
2024-03-23T12:52:12.271854000Z,556.965,1.27655,-61.9768
2024-03-23T12:52:14.271857000Z,546.071,2.72724,-63.6465
2024-03-23T12:52:16.271861000Z,546.653,5.22409,-63.6226
2024-03-23T12:52:18.271865000Z,538.945,3.81826,-68.1915
2024-03-23T12:52:20.271868000Z,528.643,21.1642,-50.8878
2024-03-23T12:52:22.271872000Z,510.978,25.6219,-40.4923
2024-03-23T12:52:24.271876000Z,525.482,29.8473,-39.9272
2024-03-23T12:52:26.271879000Z,510.001,29.1808,-42.5747
2024-03-23T12:52:28.271883000Z,511.948,29.8541,-38.6487
2024-03-23T12:52:30.271887000Z,505.639,28.0023,-39.8775
2024-03-23T12:52:32.271891000Z,518.524,32.0430,-37.1417
2024-03-23T12:52:34.271894000Z,511.176,29.6025,-36.7897
2024-03-23T12:52:36.271898000Z,517.357,30.0440,-37.4126
2024-03-23T12:52:38.271902000Z,513.084,27.2980,-38.1121
2024-03-23T12:52:40.271905000Z,514.457,27.8502,-37.8975
2024-03-23T12:52:42.271909000Z,495.182,21.2897,27.7616
2024-03-23T12:52:44.271913000Z,497.451,17.0922,31.8794
2024-03-23T12:52:46.271916000Z,501.838,20.7848,30.8041
2024-03-23T12:52:48.271920000Z,501.630,25.2791,17.0297
2024-03-23T12:52:50.271924000Z,486.009,7.89712,36.8175
2024-03-23T12:52:52.271928000Z,500.062,22.0053,20.2842
2024-03-23T12:52:54.271931000Z,482.679,19.5528,1.74357
2024-03-23T12:52:56.271935000Z,496.945,27.6710,-4.79383
2024-03-23T12:52:58.271939000Z,504.406,31.8491,-6.12691
2024-03-23T12:53:00.271942000Z,503.903,29.3017,-7.08786
2024-03-23T12:53:02.271946000Z,509.232,30.9183,-7.28626
2024-03-23T12:53:04.271950000Z,505.328,31.1048,-20.1705
2024-03-23T12:53:06.271953000Z,502.558,30.2636,-14.5219
2024-03-23T12:53:08.271957000Z,503.165,30.5914,-7.11618
2024-03-23T12:53:10.271961000Z,508.501,32.2759,-13.0698
2024-03-23T12:53:12.271964000Z,502.486,30.2029,-15.7833
2024-03-23T12:53:14.271968000Z,504.238,30.8025,-16.8460
2024-03-23T12:53:16.271972000Z,510.127,28.8032,19.7044
2024-03-23T12:53:18.271976000Z,501.468,26.8111,17.4130
2024-03-23T12:53:20.271979000Z,508.557,25.3064,27.4898
2024-03-23T12:53:22.271983000Z,510.504,22.9335,34.0872
2024-03-23T12:53:24.271987000Z,505.481,27.9764,17.5652
2024-03-23T12:53:26.271990000Z,509.765,26.7183,25.2091
2024-03-23T12:53:28.271994000Z,512.285,27.6837,22.0873
2024-03-23T12:53:30.271998000Z,511.246,32.2510,7.62096
2024-03-23T12:53:32.272001000Z,519.793,30.9853,14.5746
2024-03-23T12:53:34.272005000Z,509.607,28.8455,12.4214
2024-03-23T12:53:36.272009000Z,515.118,29.7386,14.0725
2024-03-23T12:53:38.272013000Z,523.486,33.7486,3.38967
2024-03-23T12:53:44.272024000Z,513.391,35.0608,-3.27864
2024-03-23T12:53:48.272031000Z,510.897,32.7343,1.16370
2024-03-23T12:53:50.272035000Z,510.037,33.2801,-14.4533
2024-03-23T12:53:52.272038000Z,513.921,33.5997,-11.1130
2024-03-23T12:53:54.272042000Z,515.558,32.7696,-26.7680
2024-03-23T12:53:56.272046000Z,528.628,32.0357,-10.2615
2024-03-23T12:53:58.272049000Z,522.891,32.5828,-8.61930
2024-03-23T12:54:00.272053000Z,509.072,33.9244,-9.71839
2024-03-23T12:54:02.272057000Z,488.191,25.6365,15.9447
2024-03-23T12:54:04.272061000Z,492.129,26.6501,15.1523
2024-03-23T12:54:06.272064000Z,504.446,33.5887,3.88466
2024-03-23T12:54:08.272068000Z,504.168,31.3134,10.6332
2024-03-23T12:54:10.272072000Z,510.330,36.4514,3.35106
2024-03-23T12:54:12.272075000Z,506.089,35.7798,-1.91102
2024-03-23T12:54:14.272079000Z,506.144,34.6355,0.351893
2024-03-23T12:54:16.272083000Z,505.318,33.9256,4.60165
2024-03-23T12:54:18.272086000Z,509.917,36.0334,2.02493
2024-03-23T12:54:20.272090000Z,506.745,35.1008,-5.95613
2024-03-23T12:54:22.272094000Z,508.000,35.8625,-7.96494
2024-03-23T12:54:24.272098000Z,490.946,27.8357,-0.555822
2024-03-23T12:54:26.272101000Z,493.056,28.0675,4.81213
2024-03-23T12:54:28.272105000Z,492.712,29.4671,-1.36388
2024-03-23T12:54:30.272109000Z,499.557,29.6127,3.86858
2024-03-23T12:54:32.272112000Z,490.029,27.9916,-3.88138
2024-03-23T12:54:34.272116000Z,483.561,25.2436,-2.72546
2024-03-23T12:54:36.272120000Z,485.579,27.4644,-6.98935
2024-03-23T12:54:38.272123000Z,490.902,27.6129,-6.54643
2024-03-23T12:54:40.272127000Z,520.266,34.8307,8.84594
2024-03-23T12:54:42.272131000Z,513.197,33.3964,11.9479
2024-03-23T12:54:44.272134000Z,516.517,36.6566,-1.89585
2024-03-23T12:54:46.272138000Z,513.019,35.9778,5.09019
2024-03-23T12:54:48.272142000Z,506.307,36.3181,3.05123
2024-03-23T12:54:50.272146000Z,508.224,35.8280,6.83938
2024-03-23T12:54:52.272149000Z,503.359,35.2969,-7.06486
2024-03-23T12:54:54.272153000Z,498.457,33.4048,-2.36129
2024-03-23T12:54:56.272157000Z,500.001,33.0391,-1.64390
2024-03-23T12:54:58.272160000Z,500.500,33.3590,-2.85691
2024-03-23T12:55:00.272164000Z,496.871,33.5869,-2.16146
2024-03-23T12:55:02.272168000Z,501.822,34.0967,-4.62333
2024-03-23T12:55:04.272171000Z,503.320,34.3512,-3.56529
2024-03-23T12:55:06.272175000Z,502.122,32.3507,1.53826
2024-03-23T12:55:08.272179000Z,501.650,32.6677,0.818026
2024-03-23T12:55:10.272183000Z,506.794,33.8335,0.980816
2024-03-23T12:55:12.272186000Z,506.374,34.3522,-1.77900
2024-03-23T12:55:14.272190000Z,515.028,36.8312,-5.83663
2024-03-23T12:55:16.272194000Z,504.134,35.0550,-6.26365
2024-03-23T12:55:18.272197000Z,499.240,34.4469,-7.29193
2024-03-23T12:55:24.272208000Z,500.715,33.1745,-7.40979
2024-03-23T12:55:28.272216000Z,495.425,35.1071,-13.1009
2024-03-23T12:55:30.272219000Z,498.949,34.6924,-10.6248
2024-03-23T12:55:32.272223000Z,495.720,34.9071,-14.1454
2024-03-23T12:55:34.272227000Z,503.659,37.6170,-15.6054
2024-03-23T12:55:36.272231000Z,496.554,35.3374,-11.1350
2024-03-23T12:55:38.272234000Z,494.433,34.2337,-13.1203
2024-03-23T12:55:40.272238000Z,504.421,35.0233,-0.777635
2024-03-23T12:55:42.272242000Z,506.832,34.3332,2.13110
2024-03-23T12:55:44.272245000Z,486.642,32.3832,-19.3094
2024-03-23T12:55:46.272249000Z,497.999,35.5673,-8.94973
2024-03-23T12:55:48.272253000Z,504.412,35.9172,-19.2389
2024-03-23T12:55:50.272256000Z,503.263,33.4835,-18.2589
2024-03-23T12:55:52.272260000Z,502.462,34.4645,-3.86665
2024-03-23T12:55:54.272264000Z,501.380,35.9167,-17.5600
2024-03-23T12:55:56.272268000Z,498.975,34.1585,-21.0999
2024-03-23T12:55:58.272271000Z,498.942,34.7738,-6.74599
2024-03-23T12:56:00.272275000Z,496.417,35.2229,-8.53463
2024-03-23T12:56:02.272279000Z,501.063,34.8895,-11.2133
2024-03-23T12:56:04.272282000Z,498.636,34.9129,-9.84759
2024-03-23T12:56:06.272286000Z,500.358,35.1170,-10.3550
2024-03-23T12:56:08.272290000Z,492.662,32.1855,-8.86024
2024-03-23T12:56:10.272293000Z,497.845,35.3618,-12.8898
2024-03-23T12:56:12.272297000Z,503.092,36.1093,-9.29822
2024-03-23T12:56:14.272301000Z,504.004,37.4907,-14.8565
2024-03-23T12:56:16.272304000Z,504.551,37.6789,-22.2773
2024-03-23T12:56:18.272308000Z,505.435,36.9332,-11.3665
2024-03-23T12:56:20.272312000Z,503.633,37.5701,-26.9778
2024-03-23T12:56:22.272316000Z,497.826,33.9848,5.77686
2024-03-23T12:56:24.272319000Z,498.095,30.7093,7.97969
2024-03-23T12:56:26.272323000Z,500.585,30.8617,9.44626
2024-03-23T12:56:28.272327000Z,502.601,27.1196,20.9422
2024-03-23T12:56:30.272330000Z,507.050,32.6530,8.97388
2024-03-23T12:56:32.272334000Z,506.580,32.0997,7.21203
2024-03-23T12:56:34.272338000Z,519.860,35.9561,2.68589
2024-03-23T12:56:36.272341000Z,507.866,38.4434,-22.8532
2024-03-23T12:56:38.272345000Z,498.798,34.3089,-7.82048
2024-03-23T12:56:40.272349000Z,498.659,34.8516,-22.7059
2024-03-23T12:56:42.272353000Z,499.340,34.5905,-26.0330
2024-03-23T12:56:44.272356000Z,490.187,32.2285,-28.3345
2024-03-23T12:56:46.272360000Z,482.861,28.3785,-17.9308
2024-03-23T12:56:48.272364000Z,482.565,28.0939,-21.1197
2024-03-23T12:56:50.272367000Z,485.708,28.6115,-21.7015
2024-03-23T12:56:52.272371000Z,492.733,33.1092,-17.5083
2024-03-23T12:56:54.272375000Z,486.910,29.6890,-13.8051
2024-03-23T12:56:56.272378000Z,488.168,29.9538,-12.0597
2024-03-23T12:56:58.272382000Z,479.986,25.9015,-13.4209
2024-03-23T12:57:04.272393000Z,497.398,32.8709,-10.7009
2024-03-23T12:57:08.272401000Z,483.286,24.7489,6.32891
2024-03-23T12:57:10.272404000Z,494.062,29.6556,0.0916536
2024-03-23T12:57:12.272408000Z,485.291,27.9904,-4.50253
2024-03-23T12:57:14.272412000Z,495.134,31.2719,3.09828
2024-03-23T12:57:16.272415000Z,492.084,30.7767,0.918495
2024-03-23T12:57:18.272419000Z,489.206,29.9167,1.57384
2024-03-23T12:57:20.272423000Z,484.633,29.0032,-4.44257
2024-03-23T12:57:22.272426000Z,490.484,29.3006,7.69119
2024-03-23T12:57:24.272430000Z,486.021,28.3941,3.21055
2024-03-23T12:57:26.272434000Z,499.065,29.2806,20.0871
2024-03-23T12:57:28.272438000Z,486.862,31.5315,-8.22064
2024-03-23T12:57:30.272441000Z,492.390,33.2724,-21.1529
2024-03-23T12:57:32.272445000Z,485.903,31.3906,-18.0486
2024-03-23T12:57:34.272449000Z,489.121,32.8363,-18.4124
2024-03-23T12:57:36.272452000Z,492.725,34.8358,-15.3796
2024-03-23T12:57:38.272456000Z,485.553,30.5624,-31.9404
2024-03-23T12:57:40.272460000Z,486.094,30.7940,-28.1296
2024-03-23T12:57:42.272463000Z,490.441,32.6799,-22.0539
2024-03-23T12:57:44.272467000Z,486.995,30.3756,-39.6227
2024-03-23T12:57:46.272471000Z,496.577,33.2264,-2.66000
2024-03-23T12:57:48.272474000Z,490.399,32.5854,-15.2825
2024-03-23T12:57:50.272478000Z,501.540,35.6477,-11.8807
2024-03-23T12:57:52.272482000Z,500.863,33.5025,-6.71942
2024-03-23T12:57:54.272486000Z,497.595,33.5596,-4.62747
2024-03-23T12:57:56.272489000Z,496.455,32.8917,-5.86715
2024-03-23T12:57:58.272493000Z,493.718,31.4256,-12.2659
2024-03-23T12:58:00.272497000Z,495.628,32.0913,-1.21736
2024-03-23T12:58:02.272500000Z,500.119,34.4813,-14.8898
2024-03-23T12:58:04.272504000Z,497.456,34.7149,1.51461
2024-03-23T12:58:06.272508000Z,499.534,33.5230,3.47598
2024-03-23T12:58:08.272511000Z,500.874,34.5885,-1.63186
2024-03-23T12:58:10.272515000Z,499.009,34.5422,-2.18375
2024-03-23T12:58:12.272519000Z,499.936,34.2689,2.08159
2024-03-23T12:58:14.272522000Z,494.769,33.1284,3.56818
2024-03-23T12:58:16.272526000Z,497.773,31.3563,9.83688
2024-03-23T12:58:18.272530000Z,500.800,30.5423,12.8169
2024-03-23T12:58:20.272534000Z,501.888,32.4455,9.46479
2024-03-23T12:58:22.272537000Z,503.088,32.4450,5.80580
2024-03-23T12:58:24.272541000Z,479.606,21.7679,13.2256
2024-03-23T12:58:26.272545000Z,471.436,-1.00000e+31,-61.9929
2024-03-23T12:58:28.272548000Z,481.698,23.5194,-35.3479
2024-03-23T12:58:30.272552000Z,482.499,30.7018,-27.8097
2024-03-23T12:58:32.272556000Z,484.236,33.1619,-20.1223
2024-03-23T12:58:34.272559000Z,477.554,26.5937,-26.0096
2024-03-23T12:58:36.272563000Z,481.141,28.6810,-24.1648
2024-03-23T12:58:38.272567000Z,483.352,30.3330,-27.4163
2024-03-23T12:58:44.272578000Z,484.606,26.3142,-46.4751
2024-03-23T12:58:48.272585000Z,473.734,18.0145,-53.0757
2024-03-23T12:58:50.272589000Z,480.529,16.2321,-65.6432
2024-03-23T12:58:52.272593000Z,479.589,15.1765,-67.3600
2024-03-23T12:58:54.272596000Z,479.375,14.9079,-66.4078
2024-03-23T12:58:56.272600000Z,480.529,15.0260,-68.6858
2024-03-23T12:58:58.272604000Z,474.663,12.1132,-65.1740
2024-03-23T12:59:00.272607000Z,474.144,14.7885,-65.0655
2024-03-23T12:59:02.272611000Z,476.978,16.8282,-63.2086
2024-03-23T12:59:04.272615000Z,476.031,14.2769,-65.3173
2024-03-23T12:59:06.272618000Z,474.514,12.8040,-66.3342
2024-03-23T12:59:08.272622000Z,476.114,15.5761,-63.1436
2024-03-23T12:59:10.272626000Z,468.841,10.8065,-64.0068
2024-03-23T12:59:12.272630000Z,461.638,0.125244,-70.1359
2024-03-23T12:59:14.272633000Z,466.148,16.7292,-55.9509
2024-03-23T12:59:16.272637000Z,480.551,32.6807,-32.4005
